ID,carbon_footprint
0x21e7,861.2826585262497
0x3120,613.3143913435737
0x2037,892.962321567537
0x13c0,785.8351063624146
0x4386,1206.0565022595151
0xb12,719.974276686002
0x27b6,888.239013675498
0x1fd5,897.3863829306057
0x3e4d,934.8710229757874
0x3c0a,720.0822642999383
0x15cc,687.194119226687
0x3405,638.1546690639519
0x407e,573.9800330933986
0x263e,1162.8377533599155
0x2aad,643.082448157219
0x1459,744.1762482016126
0x1d77,865.7350944836879
0x515c,546.0239499002299
0x2ea1,455.7598829957765
0x2369,515.2311829343248
0x4b44,561.4964140950447
0x3cd4,689.498196808551
0x47bc,465.4749385952534
0x14cd,857.7594276688345
0xb92,390.70430242165577
0x2deb,897.7285215089153
0x2ab3,591.9577773988077
0x29ef,773.1401760692346
0x368e,476.0852954068269
0x1967,1013.5036951988052
0x22fa,815.2343823053027
0x409d,697.7494045407835
0x4385,925.60638514624
0x1a35,726.797811065196
0x3ef0,655.0403936212934
0x268c,764.3681033320751
0x40cb,688.7046533087325
0x4529,1289.6897585835895
0x50f1,930.395103086653
0x28d1,842.9775827764605
0x18d9,903.0078267334545
0x3dcc,1188.0154643670858
0x667,505.0513218302673
0x4ff1,998.9619611888044
0x40d5,1113.690324380445
0x2674,948.6711240767048
0x1862,1212.3323861700153
0x12c9,505.4106574929905
0x1810,759.520750674506
0x6aa,600.8629582187814
0x2775,1012.6111354330567
0x105e,784.6138393805314
0x956,612.5543420761704
0x1bc3,1290.6383555642471
0x4532,579.4870915298503
0x41b7,1245.5916043086213
0x2e1f,510.1034353057555
0x33c4,448.3949711062859
0x51c9,710.3274033768431
0x483f,846.701844831101
0x3084,846.6662425503513
0x2f63,1147.4830921830028
0x4230,685.6541998085992
0x3482,691.556132291018
0x32eb,668.3461747712478
0x3aa1,726.199902218041
0x4ea4,609.1579716668413
0x4826,1066.592580333254
0x80f,526.0524775034412
0x4d0e,858.6588889530701
0x4a34,639.8324801796235
0x14f7,625.1021655437405
0x478,775.7064321911649
0x49b3,953.1438525671518
0x2d93,672.292259814307
0xfee,877.0839510744497
0x48c0,968.3486433613621
0x9d4,886.1664345246526
0x2c44,903.3813809074351
0x3d34,493.73682558856757
0x442e,924.0973206415003
0x2094,641.3429059736811
0xf01,373.27603654971574
0x3c1b,589.7003440950815
0x535,738.5018689019786
0xd90,738.6856714022992
0x4f58,558.4836857533841
0x856,1424.32068547612
0x1607,475.6753824014441
0x492c,658.6457300034095
0x2275,841.8506030422433
0x41e5,848.7196540604119
0x42f3,1030.8451228643617
0x15dc,1066.236316611247
0x1099,881.9777884072279
0x2c40,901.1879303887954
0x464f,766.5856592385524
0x2910,794.410973912909
0x17c4,722.6755350116754
0x258b,616.5750142522846
0x3334,762.2297495410126
0x309d,777.3783278247447
0x476e,693.5045469740047
0x4014,772.384751776237
0x1c45,1073.1229469388043
0x4771,1095.2195244646468
0x758,789.1897069407654
0x1bd7,711.4655590829396
0x4388,686.4589534284232
0x120e,670.1042700577652
0x38fc,809.9983084111802
0xa20,649.8677741906026
0xddc,904.553535348076
0x122b,1125.749391098588
0x94b,847.9176453942681
0x2eb7,714.156028155669
0x11a8,1137.8627609156063
0x3168,453.8903711488184
0x2a74,1059.811677448617
0x3fe4,824.7768077138942
0x722,981.7221937123262
0x4656,809.3568993370304
0x22d4,574.8521220178785
0x3e37,1127.1365311104692
0x346f,729.6133064038881
0x2bd2,995.1352004981122
0xa6b,944.5188263202087
0x45c7,464.9761689013505
0x2344,566.0136835493714
0x40a6,615.7358826332064
0x45bf,653.8686118913031
0xead,814.5524915146018
0x43e0,681.0894772205281
0x2c35,500.49577724176567
0x4f19,552.1937769105776
0x2827,770.429973561172
0x13f1,643.3687748335191
0x2d52,646.0052970437893
0xb56,811.7139435657322
0x3c34,698.8139386010812
0x22b4,712.9657338522717
0x1df9,1002.8692318490732
0xf4b,912.2495882952549
0x2ba1,765.1269539354588
0x3555,734.298176057962
0x1fe7,617.7563271593968
0x4e82,1144.2933159596723
0x48dc,1066.8609012762026
0x870,797.8319145350418
0xc6f,550.1691444344591
0x3918,1123.9183426346772
0x2774,769.7754456121588
0x26f4,802.8579605748878
0x1610,692.9064977046625
0x20f9,795.7419794430334
0x3a6c,762.8963196000323
0x4ba7,734.5274452742804
0x46e5,1078.7371824800498
0xfce,881.2485560873752
0x3bbf,1042.0485201416416
0x212c,787.9871013763977
0x7a5,532.4083192658208
0x4527,1227.0713807993097
0x36fb,603.4831870891442
0x45cb,1212.9371642291844
0x75a,864.2447386357429
0x33f0,747.2171081862831
0x50a2,582.3745451764095
0x454e,762.3219685360177
0x4044,876.463831349849
0x177f,625.0542901507439
0x3307,750.3736117056046
0xe03,686.7581782907674
0x12b0,791.1341262917052
0xa6a,569.2586093738078
0x2795,697.6980947035815
0xd88,684.4660462545596
0x113e,711.9135308780233
0x25c5,488.4288120736654
0x3c51,748.6472025467478
0x3052,885.0666784873195
0x27a7,789.932253915566
0x250f,427.1538345763546
0x2574,510.32231025636736
0x3136,790.8700674242574
0x509b,724.4921540326164
0x416d,908.179118422366
0x5206,842.8796936143091
0x5ce,685.3066233526374
0xe84,752.2714538321821
0x181b,957.1055055174679
0x2799,538.0814683450876
0x362b,856.6514982105768
0x2890,664.0688750890505
0xfab,883.7597989093497
0x4466,935.4581456710617
0x360b,762.3022286934424
0x4114,766.7679390578287
0x344d,608.3929662684103
0x4d8,847.9286450075847
0xce1,1054.4459684669976
0xeac,628.2170334799154
0x14e5,936.4346138174848
0x40a0,853.8430424842604
0xdc2,981.0433700882512
0x5089,827.7025871441583
0x38da,764.9577214524173
0xd8a,916.1684348747534
0x39ba,703.2585724456769
0x888,477.236227152606
0xb90,420.87371063761276
0x4eb4,680.5239804533502
0xd69,836.2184044146708
0x4831,697.2731248145967
0x73b,628.4175980841953
0x2e90,785.1453569457797
0x16aa,964.7386706606945
0x2e37,884.8686721450713
0x287e,800.1290684167885
0x1d84,891.8477978272439
0x4200,617.4928779321218
0x492d,740.0578963316935
0x1cf3,588.7359526901839
0x40a4,787.6462483593807
0x4abc,566.7786365453612
0x17e7,834.0634086580112
0x3b53,502.61998532673425
0x1699,682.0448180289942
0x4b5a,758.9649224088589
0x4e62,865.7886751079892
0x469f,696.218535385179
0x24c5,658.4434227375937
0x2b87,960.7887066563438
0x398d,785.8786810474263
0x107b,1046.7320086750499
0xd56,983.3661277194368
0xf03,704.8483984951401
0x3372,659.6082347446601
0x4012,844.5536943549832
0x155e,1003.8383755244785
0x4ea5,1079.4382539295316
0x2838,725.4368583138945
0x1ad7,618.8373164090464
0x3cf5,464.5636206146183
0x51df,1060.9722419149157
0x4eea,819.5907119246946
0x2815,1174.0579446457332
0x2b5f,755.9363004160607
0x35cc,1154.7873056315855
0x255c,667.8334754415401
0xba9,791.4620839155148
0x306b,642.9486881357869
0x1754,840.3804613507782
0x2793,703.2135902381932
0x3d70,689.5676906772567
0x1719,706.4133908382465
0x39d6,618.4600161965683
0x32b3,1077.992243397533
0x328b,763.7585848876145
0x4f37,451.3229090913508
0x1c01,604.8098703833303
0x3114,591.0306936759265
0xdba,731.1856811649984
0x2bd8,1040.8543784860094
0x4a67,720.0314075895012
0x420,746.0235992898872
0xa5d,833.1889326135171
0x479d,708.7523489731283
0x4e4f,967.3524270806412
0x2bd6,822.9836186989455
0x31b3,861.140519496614
0x2548,620.3199304594641
0x6cc,794.8293415397511
0x3bfc,660.1878789996093
0x1dfa,917.8345998507591
0xffc,689.620166823213
0x2fd8,776.8872132607312
0x35b9,737.2495004860633
0x2a92,631.3638247941093
0x5a1,880.2732883689532
0x2a0a,790.5668677333854
0x3d64,774.77956136767
0x1ffe,820.617821984621
0x3c6a,668.7623357693625
0xcf7,737.8231991408599
0x2c0a,699.8457954732115
0x44f9,785.6327788061113
0x48e2,824.2596301134577
0x2b95,1104.623892377422
0xf77,1110.5514203513653
0x2d30,764.7511458109369
0x2fd1,712.516878314583
0x4075,669.8600648197805
0x10b8,741.9237617595495
0x2760,667.1466491155403
0x3d86,807.4365928186459
0x20bb,687.1663067413488
0x1de4,967.5958541425546
0x5129,781.4211800486397
0x206b,789.4617743108514
0x3d04,786.9353790317131
0x4ca,581.6364183578343
0x4c06,755.6054516548639
0x51c,692.5940044905639
0x2e48,844.6589848965896
0xc1d,471.918946510516
0x1142,1311.703748103452
0x1636,799.3140521979644
0xd99,900.584138321979
0x2603,487.27250886034665
0x47d4,794.54360407663
0xbc8,723.9446637747418
0x49e5,1160.922510330535
0x33aa,952.547266668209
0x32a1,943.664868463091
0x2b9f,896.8367372005987
0x486,859.7624990226282
0x23c8,1023.0453265904293
0x356b,585.7128991345727
0x12d8,552.1781846104917
0x4ad6,832.5299428881023
0x38b2,805.7585218005111
0x2c6b,766.7516643918538
0xf2c,826.8998180302495
0x4654,592.7347647512875
0x4801,1053.75448494729
0x3713,1057.6267975579162
0x24e1,874.4851827776868
0x4b80,827.0873491260594
0x1cf7,595.2135358294577
0x4fe1,878.0038283243993
0x2db7,772.9039980146079
0x2596,702.3604765846837
0x2243,1139.1342811844086
0xe27,685.7879746093776
0x194d,678.9495492684441
0x4875,655.7203200370129
0x23a7,945.7604036153332
0x432a,763.166766132284
0x2397,756.0907838693952
0x270e,1065.2250286147957
0xecc,1047.3234196436524
0x4551,1046.022958681536
0x119a,799.0818468301445
0x1813,533.2263030885406
0x3e84,1104.75844064374
0x51b5,756.0114711481715
0x26e1,796.8670994418725
0x2755,825.169235250761
0x2bf4,725.5355423554513
0x5189,714.1143614725656
0x3178,458.31617545384177
0x1861,592.4223746618626
0x17c9,491.26372708483177
0x1799,648.1203279372313
0x372f,975.1230648202605
0x237c,1122.778734151348
0x3e6f,408.84127912987896
0x9b2,680.655594089952
0x16ae,629.4392369449357
0x2aca,926.4958660058852
0x11e6,983.4463189136264
0x3166,453.1980123810164
0x4436,1209.4182592975646
0x15cf,463.5844153183586
0x3452,584.6142188301508
0x29c1,1011.3303087955193
0xaaa,604.6342411302269
0x4802,1040.508357176062
0x380c,601.0817986625331
0x49c,578.1229878577094
0x4d27,439.4814975274749
0x44ba,543.3148993585801
0x4e7b,782.4044452522387
0x12e5,1027.1392726424813
0x2d6f,1022.4593295944986
0xc99,753.0065060394323
0x1740,543.7870652778762
0x462b,697.1694630238954
0x3ab7,785.8616672052381
0x20f7,1283.0985961855895
0xfdb,771.9354787309145
0x2976,697.1959894277294
0x3da4,652.9059952690443
0x1203,705.3793535649096
0x4593,613.6859010486035
0x980,1014.0267411750406
0x36a5,713.1174141027649
0x3b09,890.9449242939685
0x371a,993.7526965843062
0x2fb6,810.4218136874553
0x4084,700.766492356887
0x34e3,743.722874239143
0xfaa,555.4886202617795
0x28d3,715.9860959903233
0x3919,619.0918094081833
0x28ff,677.9485054838647
0x3180,951.3489853399848
0x3e81,515.8572094209841
0x1eab,564.3446278565493
0x454,655.3822252267955
0x1a3e,719.3576370669372
0x3eb7,659.986070819123
0x1dac,1209.5304196873985
0x233f,822.587269950393
0x16e5,915.2851386847658
0x4f98,915.2325542923049
0x2ed1,949.3958473945196
0x2a3c,457.0693991759314
0xa2d,666.4770201426815
0x2b13,596.4374661813796
0x3418,1023.2774154433964
0x2400,597.4810464148511
0x2a89,805.3561761123997
0x14c0,983.366780640147
0x1daf,647.7565001527123
0x1d91,845.6846470562215
0x1ef6,870.6401264203457
0x4bc3,1018.7268068753347
0x4104,833.6204655699177
0x28b7,937.2307819658298
0x4cf4,796.6096650584266
0xc6a,569.3245794700988
0x1e50,715.920995081004
0x268b,1058.3255401025624
0xd38,804.9135609038642
0x2c36,791.9926234942558
0x23f7,1047.9842857508902
0x37aa,935.4770832745744
0xe5d,712.617574700267
0x439c,662.7313717220771
0x263a,638.0524362019626
0xaeb,1082.5240325198558
0x44a4,583.5386616161836
0xff0,930.4222137502688
0x4806,744.3018497354865
0x434b,627.9051824591904
0x1756,793.2332263459526
0x3b4f,730.6900364587967
0x4629,396.0795762324431
0xa97,725.9551207680188
0x795,834.5885016360993
0x12ce,949.7046290776564
0x49cb,668.7850278724176
0x451c,764.3625006384383
0x26c6,972.9566551768395
0x2ca9,579.8767598598189
0x855,596.1481789582857
0x378c,638.2987989645269
0x26a4,762.3255732661324
0x1d6f,888.4463145580528
0x39a2,994.7050832579323
0x9db,772.4976249896922
0x35c0,615.5611229803561
0x2e68,861.5019716485851
0x4b53,944.6153285676808
0x4d59,673.6739053648065
0xa63,865.4268506318008
0x3ec1,753.1318560370305
0x34e2,725.0161916331174
0x3c75,762.4960859383601
0x1cb6,942.8992058805362
0x1e4f,1167.8160041499282
0x26d1,1034.7138893810543
0x33c0,449.34818224764336
0x26ca,940.5748850518054
0x159c,950.8567431182838
0x947,883.6263956345902
0x14d1,841.2684140925388
0xe47,911.5627434421709
0x6ae,895.9366633761382
0x4a01,1042.3281066001337
0x10af,682.0688122595702
0x24a8,805.152144742276
0x4d5d,682.8343871368482
0x20a0,623.8380391077347
0x336c,619.9094337076177
0x234d,551.0076544624981
0x3597,641.4922710505363
0x4a6d,832.7938075687745
0x5a9,971.1909837699158
0x7ce,782.2246008315823
0x128a,882.6041595683861
0x1de9,971.4367963258755
0x2383,648.1848888509179
0x3942,721.0460317934878
0x2718,797.8502153920103
0x4ac8,734.4133048670924
0xc20,844.4009947661909
0x4a6e,684.2637389130855
0x4a70,931.3775756430009
0x1637,965.4708114933575
0x43e1,718.0232854784396
0x3a46,723.8700601533683
0x450a,479.01590587093426
0x37f1,407.5383516399021
0x45e7,868.6982029532936
0x3ddc,578.2590624942138
0x22f8,918.1979391163985
0x4da,494.29606633792275
0xd98,1191.4907265011277
0x3bca,691.414518642008
0x4d0f,562.3504727786407
0x17c3,931.2425592571551
0x40e4,1051.529266194091
0x1982,765.6569111239851
0x489c,715.653099406062
0x2bed,1171.6787943630463
0x3635,931.8208256636573
0x5d5,1192.610325197693
0x337c,718.5472658181643
0x26b7,674.2883702969573
0x4040,735.1890581343814
0x1ca5,840.7771061932401
0x1825,732.6775056484908
0x11e7,978.0644099315681
0x32b4,944.418330681492
0x3d03,621.5647790629802
0x2dda,619.5214915625862
0x74c,974.9841457220357
0x4e9f,634.6451874794403
0x43d8,537.0092230002256
0x221d,727.3140690874739
0x4ac3,809.001561468757
0x4247,787.1644792858218
0x2484,693.9657621910146
0x3ad2,834.5532181057164
0x1176,929.5383055593231
0x282c,789.1237521827782
0x2438,857.7590062428826
0x2ec1,757.8625732269737
0x2662,1032.7313479551647
0x1882,612.9357777679598
0x15f5,938.4926577896124
0x2964,1017.3003921579327
0x3923,1037.398024594309
0x2dd0,725.0014185608655
0x45d,846.276424641443
0x1b3a,775.9924122341541
0x4d17,845.471370345483
0x469b,871.3878033556963
0x3032,908.0655007351055
0x4c5a,551.925118466205
0x445a,541.9181758364506
0x3195,551.243890897985
0x436a,598.1136128092155
0x12cf,826.1265257849138
0x18be,765.4251681505683
0x79a,1011.7270928053077
0xf5f,864.07071736963
0x3e0f,1084.5108164631974
0x3268,737.5822295740288
0x4017,796.3878993097447
0x3ab8,829.0658356094527
0x1128,1006.1072770849557
0x2bae,853.2686167198489
0x521,798.2174744815877
0x4581,1011.5716041636222
0x10de,691.5797727530361
0x2120,744.9479922618968
0x244d,755.1819798751976
0x4b25,655.4796707267185
0x11a9,546.9991955690667
0xed5,664.7867959894782
0x2c43,850.3115533827254
0x365f,713.5147194164854
0x1e8e,501.53017024786004
0x3093,804.531107359733
0xecd,744.1041997020325
0x1f18,961.7114690068369
0x5071,583.7191936755663
0x6e2,936.620505176019
0x83b,801.5698109071616
0x300c,880.8691185582874
0x4d55,840.0520598413494
0x4970,664.6683785787191
0x444,912.663329947268
0x2caa,606.7446347611209
0x4f39,469.72359179186805
0x4f0b,633.6027255782271
0x48a3,726.8963532234278
0x11f0,953.1846253113116
0xb68,1315.8242786985018
0x1a57,696.5006953274384
0x1aa8,960.1703935000761
0x1e5e,645.8718714010753
0x1c8b,827.0932346445777
0x992,978.7091672843987
0x3286,978.9532942239616
0x1ac8,697.4910825787059
0xadc,829.9679395300985
0x35ad,832.1155065942527
0x303f,979.6200239395097
0x2cc9,563.1959702173207
0x4779,806.4162049788548
0x3eaa,497.8568783118498
0x2854,575.5498515166312
0x137e,684.2951112206399
0x2c50,1141.2369289580154
0x477e,358.67419763897817
0x268f,743.185207300182
0xf7f,631.4498479210439
0x1486,866.2975216703868
0x2c2b,781.4852540889563
0xe44,756.8667536529568
0x2c80,767.4343950045327
0x14cb,620.1306163179854
0x4670,709.1120741837996
0x429,1020.9845838135964
0x4acb,1020.7249113880146
0x41ca,936.1336761792719
0x3d59,1053.3052865585971
0x304a,832.2272842264362
0x3943,725.0210707821495
0x1d41,682.2434936545311
0x25e2,841.1952729850041
0x2796,922.7225297805082
0x1707,504.05154388342015
0x1433,1257.3916194752533
0x2746,939.0904066408411
0x4f4f,615.504738483018
0x2d33,483.6275890548476
0x2264,433.8307938869097
0x11b4,1107.3410714312524
0x4d25,857.7712907366583
0x34f9,421.036761901763
0x31a8,649.6898756269235
0xbf5,762.0680120216565
0x70b,971.463395457682
0x3336,890.1492059552927
0x27c9,443.1931250695544
0xfcf,579.1262095761807
0x4ec0,526.2381830733356
0x12ec,994.7061597584648
0x30b0,935.3776582342414
0x4e9e,550.5524359784179
0x2924,953.418747813536
0x3b47,996.4075968970566
0x397c,1132.7260025317262
0x11eb,922.1251502179218
0x1199,477.6296775275308
0x127f,643.3396435868007
0x3140,688.3690381783978
0x4f4e,685.9669321636837
0x4537,751.7287329280673
0x436,575.3825656759974
0x852,792.2460251358201
0x3864,687.2352359182668
0x4438,881.3421986090451
0x1757,728.3048905078898
0x2fa3,1070.0338037729816
0x258a,673.5190469900585
0x34ec,777.6129555364839
0x4dd8,671.0380591134368
0x31b5,640.0196401949249
0x27d7,1041.272865658371
0x2ccb,762.7265828308743
0x38a3,578.6137477831747
0x51b9,605.381916030031
0x3622,830.3154184909349
0x4fae,814.3343645744626
0x3cfd,447.574003327488
0x2a23,711.7316060097608
0x504e,557.5465715939467
0xb94,532.4390068714212
0x93f,664.4704924055563
0x2da8,769.6442635421861
0x28ba,555.729140806315
0x4a2b,749.635881421632
0xc1c,739.9586235708696
0x4955,790.5626940194039
0x16fe,731.5652752660875
0x12b4,836.1709076920438
0x3288,645.6527013575374
0x40e3,741.1006364807432
0x27e9,1060.3783826614665
0x4ad9,588.9832646873458
0xd7a,897.9349107874996
0x149e,947.8523657476601
0x65e,726.816465878258
0x2f2e,715.9806474786071
0x2dc2,860.2527477468203
0x413,609.7183829291255
0x1c28,969.221489968242
0x23da,721.9543871186792
0x229e,798.4951272091581
0x38b9,936.4666985627899
0x3a23,531.0899822999421
0x4bcb,923.1476776683288
0xfea,750.4414431777928
0x30f0,616.968365221853
0x120f,923.153145523415
0x16bc,693.0992683479273
0x2cbb,628.8970322275658
0x3441,843.2087445081962
0x1e7d,1149.5504369830055
0x484d,880.6184298221117
0x25f1,889.2037001456409
0xcb5,914.1426254851943
0x47e5,898.1896836869919
0x44e2,1069.929153497073
0x4ded,1178.0710658007213
0x4d04,575.0083953129546
0x515d,1027.5056862245267
0x1a06,958.670511634436
0x3748,884.2974503774711
0x188a,790.312787117851
0xe05,1105.119442918047
0x4f57,682.2460570911626
0x66e,718.0730322821796
0x1a61,621.9770255375522
0x6a2,573.9973814189964
0x4065,802.4271722705984
0x12c3,877.4528257637188
0x289f,650.6635464359449
0x4815,644.9197742697976
0x18aa,598.0373759862385
0x4cbf,505.36770857248166
0xe08,666.9550154725835
0x41dd,1084.0681245096484
0x3695,691.7475002540427
0x166f,832.3382556025554
0x3866,670.517856235879
0x1f0f,954.7502053530898
0x4328,568.0330954296513
0x2c68,765.8313758962053
0x3217,1095.5373633510492
0x4193,764.8734951970356
0xc55,638.6775941944592
0xa04,970.8093408589534
0x4eb5,619.7466384603163
0x43af,768.0219137105204
0x7d2,1296.6862470493722
0x2da0,970.700148914756
0x196e,770.5488089475255
0x372d,1075.1785561628155
0x3bd2,721.7602324300194
0x477b,707.2041713647121
0x40aa,525.0626772413194
0xec0,1016.6185928698833
0x4762,1089.135120295428
0x3a2c,729.0396846217959
0x5077,830.0198681218388
0x222e,1146.2436691646799
0x18ab,412.95720695476075
0x4af,422.694916316203
0x3513,838.248821368828
0x2747,879.0093261073441
0x159a,806.8384332657168
0x4d7f,614.9265524133959
0x11ee,595.9516355304768
0x2e96,1092.4411885334064
0x1546,794.8994582404391
0x43db,732.8895011339748
0x13a6,1008.7987302378217
0x1baa,598.6672387108307
0x3283,1005.5378556015097
0x4bca,880.1385459925733
0x2fba,605.4854921661812
0x47ef,734.3172339875304
0x30d9,534.8286839184507
0x43e2,794.4219008230033
0x9ea,640.8858500129753
0xd66,1002.8762280713098
0x4709,760.1385544504044
